,img_asset_id,aud_asset_id,samplerate,channels,label,split
2889,28799696,129979081,22050,1,12,train
2890,40581090,128148171,22050,1,12,train
2891,54378325,133431101,22050,1,12,train
2892,27798899,106291141,22050,1,12,train
2893,40183659,115762281,22050,1,12,train
2894,62482295,240603811,22050,1,12,train
2895,25904542,267191441,22050,1,12,train
2896,9627687,125316591,22050,1,12,train
2897,13424173,184402461,22050,1,12,train
2898,83533603,82112711,22050,1,12,train
2899,36463445,203608921,22050,1,12,train
2900,9585311,267012331,22050,1,12,train
2901,60339506,196697261,22050,1,12,train
2902,3693714,174216571,22050,1,12,train
2903,13749623,132869601,22050,1,12,train
2904,46817179,211831071,22050,1,12,train
2905,15804377,186284691,22050,1,12,train
2906,87750024,38555531,22050,1,12,train
2907,52079950,246179611,22050,1,12,train
2908,60008722,289409011,22050,1,12,train
2909,16141870,301619491,22050,1,12,train
2910,51625152,112732801,22050,1,12,train
2911,40715467,110297361,22050,1,12,train
2912,52261065,143027231,22050,1,12,train
2913,36199827,130244681,22050,1,12,train
2914,40203208,202762821,22050,1,12,train
2915,24853072,72418271,22050,1,12,train
2916,25981602,181017151,22050,1,12,train
2917,37554705,50776001,22050,1,12,train
2918,5898289,112967721,22050,1,12,train
2919,49347334,31319391,22050,1,12,train
2920,50176397,212219431,22050,1,12,train
2921,34621443,184970031,22050,1,12,train
2922,65933949,186573,22050,1,12,train
2923,31380293,218505711,22050,1,12,train
2924,23742472,225126681,22050,1,12,train
2925,38891549,69771811,22050,1,12,train
2926,18686420,231692791,22050,1,12,train
2927,52008662,68978861,22050,1,12,train
2928,8885298,33052931,22050,1,12,train
2929,29137712,129979081,22050,1,12,train
2930,4366793,128148171,22050,1,12,train
2931,75305383,133431101,22050,1,12,train
2932,362907,106291141,22050,1,12,train
2933,55284055,115762281,22050,1,12,train
2934,45799991,240603811,22050,1,12,train
2935,29626897,267191441,22050,1,12,train
2936,2305395,125316591,22050,1,12,train
2937,13950685,184402461,22050,1,12,train
2938,33105986,82112711,22050,1,12,train
2939,2209510,203608921,22050,1,12,train
2940,30662811,267012331,22050,1,12,train
2941,10364060,196697261,22050,1,12,train
2942,12462646,174216571,22050,1,12,train
2943,50319244,132869601,22050,1,12,train
2944,16033378,211831071,22050,1,12,train
2945,25182746,186284691,22050,1,12,train
2946,12519258,38555531,22050,1,12,train
2947,34379776,246179611,22050,1,12,train
2948,50483144,289409011,22050,1,12,train
2949,31087550,301619491,22050,1,12,train
2950,93384911,112732801,22050,1,12,train
2951,32950934,110297361,22050,1,12,train
2952,38303522,143027231,22050,1,12,train
2953,38582391,130244681,22050,1,12,train
2954,54401922,202762821,22050,1,12,train
2955,19030198,72418271,22050,1,12,train
2956,2996672,181017151,22050,1,12,train
2957,12962490,50776001,22050,1,12,train
2958,20304693,112967721,22050,1,12,train
2959,9834777,31319391,22050,1,12,train
2960,4075877,212219431,22050,1,12,train
2961,25530678,184970031,22050,1,12,train
2962,43570592,186573,22050,1,12,train
2963,32079901,218505711,22050,1,12,train
2964,34241558,225126681,22050,1,12,train
2965,31720465,69771811,22050,1,12,train
2966,21645363,231692791,22050,1,12,train
2967,79058255,68978861,22050,1,12,train
2968,6928143,33052931,22050,1,12,train
2969,41731833,129979081,22050,1,12,train
2970,50174724,128148171,22050,1,12,train
2971,37732817,133431101,22050,1,12,train
2972,24283789,106291141,22050,1,12,train
2973,29750019,115762281,22050,1,12,train
2974,33618318,240603811,22050,1,12,train
2975,11970608,267191441,22050,1,12,train
2976,3851775,125316591,22050,1,12,train
2977,34442724,184402461,22050,1,12,train
2978,38418470,82112711,22050,1,12,train
2979,33288069,203608921,22050,1,12,train
2980,7268958,267012331,22050,1,12,train
2981,7864306,196697261,22050,1,12,train
2982,61032149,174216571,22050,1,12,train
2983,10765259,132869601,22050,1,12,train
2984,10850682,211831071,22050,1,12,train
2985,5326010,186284691,22050,1,12,train
2986,11862874,38555531,22050,1,12,train
2987,35396694,246179611,22050,1,12,train
2988,23265997,289409011,22050,1,12,train
2989,30114628,301619491,22050,1,12,train
2990,20042569,112732801,22050,1,12,train
2991,92484646,110297361,22050,1,12,train
2992,37987127,143027231,22050,1,12,train
2993,21040517,130244681,22050,1,12,train
2994,8246060,202762821,22050,1,12,train
2995,70278580,72418271,22050,1,12,train
2996,50801966,181017151,22050,1,12,train
2997,34838604,50776001,22050,1,12,train
2998,30908126,112967721,22050,1,12,train
2999,26172229,31319391,22050,1,12,train
3000,7926971,212219431,22050,1,12,train
3001,56226471,184970031,22050,1,12,train
3002,57208826,186573,22050,1,12,train
3003,6739730,218505711,22050,1,12,train
3004,14880758,225126681,22050,1,12,train
3005,4371214,69771811,22050,1,12,train
3006,40292729,231692791,22050,1,12,train
3007,87528877,68978861,22050,1,12,train
3008,12987451,33052931,22050,1,12,train
3009,57476614,129979081,22050,1,12,train
3010,42337448,128148171,22050,1,12,train
3011,4550388,133431101,22050,1,12,train
3012,39117411,106291141,22050,1,12,train
3013,1499616,115762281,22050,1,12,train
3014,43369497,240603811,22050,1,12,train
3015,5920844,267191441,22050,1,12,train
3016,9507078,125316591,22050,1,12,train
3017,40936822,184402461,22050,1,12,train
3018,24324940,82112711,22050,1,12,train
3019,56142543,203608921,22050,1,12,train
3020,92216118,267012331,22050,1,12,train
3021,95968653,196697261,22050,1,12,train
3022,1919269,174216571,22050,1,12,train
3023,12115378,132869601,22050,1,12,train
3024,17140275,211831071,22050,1,12,train
3025,7152751,186284691,22050,1,12,train
3026,13944619,38555531,22050,1,12,train
3027,2060783,246179611,22050,1,12,train
3028,34861004,289409011,22050,1,12,train
3029,36242042,301619491,22050,1,12,train
3030,2828575,112732801,22050,1,12,train
3031,6551877,110297361,22050,1,12,train
3032,37346374,143027231,22050,1,12,train
3033,27421246,130244681,22050,1,12,train
3034,31930824,202762821,22050,1,12,train
3035,27861505,72418271,22050,1,12,train
3036,45341191,181017151,22050,1,12,train
3037,88913819,50776001,22050,1,12,train
3038,21462781,112967721,22050,1,12,train
3039,36380291,31319391,22050,1,12,train
3040,37555272,212219431,22050,1,12,train
3041,13613693,184970031,22050,1,12,train
3042,4502675,186573,22050,1,12,train
3043,39011396,218505711,22050,1,12,train
3044,50242622,225126681,22050,1,12,train
3045,29207317,69771811,22050,1,12,train
3046,1914422,231692791,22050,1,12,train
3047,42793827,68978861,22050,1,12,train
3048,22927325,33052931,22050,1,12,train
3049,37927046,129979081,22050,1,12,train
3050,66953204,128148171,22050,1,12,train
3051,40907107,133431101,22050,1,12,train
3052,50109635,106291141,22050,1,12,train
3053,53195691,115762281,22050,1,12,train
3054,51587914,240603811,22050,1,12,train
3055,4321582,267191441,22050,1,12,train
3056,45589504,125316591,22050,1,12,train
3057,86778083,184402461,22050,1,12,train
3058,26869655,82112711,22050,1,12,train
3059,10555558,203608921,22050,1,12,train
3060,40409818,267012331,22050,1,12,train
3061,32602145,196697261,22050,1,12,train
3062,31284280,174216571,22050,1,12,train
3063,26204285,132869601,22050,1,12,train
3064,40949809,211831071,22050,1,12,train
3065,49322959,186284691,22050,1,12,train
3066,27739728,38555531,22050,1,12,train
3067,96593155,246179611,22050,1,12,train
3068,6131599,289409011,22050,1,12,train
3069,8039010,301619491,22050,1,12,train
3070,45454437,112732801,22050,1,12,train
3071,2160373,110297361,22050,1,12,train
3072,31023339,143027231,22050,1,12,train
3073,13188018,130244681,22050,1,12,train
3074,67534335,202762821,22050,1,12,train
3075,1570714,72418271,22050,1,12,train
3076,47338772,181017151,22050,1,12,train
3077,13314613,50776001,22050,1,12,train
3078,38837232,112967721,22050,1,12,train
3079,17876473,31319391,22050,1,12,train
3080,71241275,212219431,22050,1,12,train
3081,31245061,184970031,22050,1,12,train
3082,14077247,186573,22050,1,12,train
3083,59451699,218505711,22050,1,12,train
3084,16457260,225126681,22050,1,12,train
3085,32115495,69771811,22050,1,12,train
3086,51378120,231692791,22050,1,12,train
3087,47063677,68978861,22050,1,12,train
3088,15032141,33052931,22050,1,12,train
3089,1840555,129979081,22050,1,12,train
3090,1286764,128148171,22050,1,12,train
3091,11218138,133431101,22050,1,12,train
3092,39053063,106291141,22050,1,12,train
3093,33164682,115762281,22050,1,12,train
3094,56412520,240603811,22050,1,12,train
3095,41623465,267191441,22050,1,12,train
3096,54067232,125316591,22050,1,12,train
3097,30950985,184402461,22050,1,12,train
3098,52696620,82112711,22050,1,12,train
3099,18142377,203608921,22050,1,12,train
3100,25760294,267012331,22050,1,12,train
3101,13782228,196697261,22050,1,12,train
3102,310757,174216571,22050,1,12,train
3103,82771463,132869601,22050,1,12,train
3104,29415616,211831071,22050,1,12,train
3105,7264498,186284691,22050,1,12,train
3106,1593190,38555531,22050,1,12,train
3107,76885288,246179611,22050,1,12,train
3108,16124893,289409011,22050,1,12,train
3109,30994366,301619491,22050,1,12,train
3110,1529302,112732801,22050,1,12,train
3111,66329629,110297361,22050,1,12,train
3112,2427552,143027231,22050,1,12,train
3113,39635318,130244681,22050,1,12,train
3114,27471995,202762821,22050,1,12,train
3115,65400978,72418271,22050,1,12,train
3116,55932705,181017151,22050,1,12,train
3117,9622750,50776001,22050,1,12,train
3118,46579309,112967721,22050,1,12,train
3119,46053460,31319391,22050,1,12,train
3120,13015719,111467421,22050,1,13,train
3121,13806925,45240691,22050,1,13,train
3122,52977161,282922761,22050,1,13,train
3123,25134761,168723591,22050,1,13,train
3124,32050203,237777821,22050,1,13,train
3125,31362373,266675871,22050,1,13,train
3126,12970493,104883551,22050,1,13,train
3127,31314094,221764081,22050,1,13,train
3128,35262969,280606171,22050,1,13,train
3129,5967846,147251901,22050,1,13,train
3130,34005175,223089031,22050,1,13,train
3131,42815013,166814871,22050,1,13,train
3132,42987200,96445081,22050,1,13,train
3133,76783074,28981551,22050,1,13,train
3134,37849887,56097201,22050,1,13,train
3135,35137869,40838631,22050,1,13,train
3136,5659817,117376501,22050,1,13,train
3137,44443354,315743101,22050,1,13,train
3138,19982024,225501011,22050,1,13,train
3139,5848081,280219951,22050,1,13,train
3140,12532647,112087,22050,1,13,train
3141,698617,274047431,22050,1,13,train
3142,14499690,237230991,22050,1,13,train
3143,20047858,107507,22050,1,13,train
3144,30569781,40444951,22050,1,13,train
3145,19723035,56319451,22050,1,13,train
3146,8682316,92179681,22050,1,13,train
3147,39150133,62887051,22050,1,13,train
3148,27645260,192303581,22050,1,13,train
3149,957590,61210111,22050,1,13,train
3150,11364038,95753271,22050,1,13,train
3151,42163670,97674271,22050,1,13,train
3152,26735966,63948,22050,1,13,train
3153,7391547,84441141,22050,1,13,train
3154,5907870,97478791,22050,1,13,train
3155,19322393,272380721,22050,1,13,train
3156,9514564,168480421,22050,1,13,train
3157,29805986,228841,22050,1,13,train
3158,27224488,197053,22050,1,13,train
3159,1046181,78623671,22050,1,13,train
3160,1647682,111467421,22050,1,13,train
3161,6139552,45240691,22050,1,13,train
3162,52352411,282922761,22050,1,13,train
3163,36074116,168723591,22050,1,13,train
3164,36553987,237777821,22050,1,13,train
3165,38905134,266675871,22050,1,13,train
3166,41019663,104883551,22050,1,13,train
3167,33611037,221764081,22050,1,13,train
3168,40906763,280606171,22050,1,13,train
3169,2280838,147251901,22050,1,13,train
3170,40237457,223089031,22050,1,13,train
3171,34530613,166814871,22050,1,13,train
3172,40395931,96445081,22050,1,13,train
3173,34414097,28981551,22050,1,13,train
3174,4855102,56097201,22050,1,13,train
3175,6966999,40838631,22050,1,13,train
3176,5908850,117376501,22050,1,13,train
3177,5816934,315743101,22050,1,13,train
3178,49707983,225501011,22050,1,13,train
3179,1709626,280219951,22050,1,13,train
3180,19658906,112087,22050,1,13,train
3181,42078597,274047431,22050,1,13,train
3182,6989840,237230991,22050,1,13,train
3183,18099525,107507,22050,1,13,train
3184,54334321,40444951,22050,1,13,train
3185,7363234,56319451,22050,1,13,train
3186,25915677,92179681,22050,1,13,train
3187,68269161,62887051,22050,1,13,train
3188,18636270,192303581,22050,1,13,train
3189,47965716,61210111,22050,1,13,train
3190,32832260,95753271,22050,1,13,train
3191,29968836,97674271,22050,1,13,train
3192,18347614,63948,22050,1,13,train
3193,26834789,84441141,22050,1,13,train
3194,2917315,97478791,22050,1,13,train
3195,31517323,272380721,22050,1,13,train
3196,17414450,168480421,22050,1,13,train
3197,13239644,228841,22050,1,13,train
3198,77316712,197053,22050,1,13,train
3199,29036696,78623671,22050,1,13,train
3200,26225608,111467421,22050,1,13,train
3201,11912172,45240691,22050,1,13,train
3202,26302069,282922761,22050,1,13,train
3203,13355662,168723591,22050,1,13,train
3204,27622484,237777821,22050,1,13,train
3205,39146936,266675871,22050,1,13,train
3206,30199938,104883551,22050,1,13,train
3207,5170172,221764081,22050,1,13,train
3208,34221581,280606171,22050,1,13,train
3209,18850776,147251901,22050,1,13,train
3210,5274055,223089031,22050,1,13,train
3211,54359312,166814871,22050,1,13,train
3212,13309980,96445081,22050,1,13,train
3213,12745194,28981551,22050,1,13,train
3214,2827796,56097201,22050,1,13,train
3215,80147520,40838631,22050,1,13,train
3216,27569344,117376501,22050,1,13,train
3217,43670049,315743101,22050,1,13,train
3218,7403470,225501011,22050,1,13,train
3219,3256065,280219951,22050,1,13,train
3220,37617959,112087,22050,1,13,train
3221,50985046,274047431,22050,1,13,train
3222,30521327,237230991,22050,1,13,train
3223,33389210,107507,22050,1,13,train
3224,3104198,40444951,22050,1,13,train
3225,71325636,56319451,22050,1,13,train
3226,12720368,92179681,22050,1,13,train
3227,12988141,62887051,22050,1,13,train
3228,16191646,192303581,22050,1,13,train
3229,3355995,61210111,22050,1,13,train
3230,12279435,95753271,22050,1,13,train
3231,3220952,97674271,22050,1,13,train
3232,41604964,63948,22050,1,13,train
3233,5977270,84441141,22050,1,13,train
3234,1608269,97478791,22050,1,13,train
3235,22443476,272380721,22050,1,13,train
3236,6518775,168480421,22050,1,13,train
3237,4602225,228841,22050,1,13,train
3238,33216222,197053,22050,1,13,train
3239,28206887,78623671,22050,1,13,train
3240,44929713,111467421,22050,1,13,train
3241,47832962,45240691,22050,1,13,train
3242,14871568,282922761,22050,1,13,train
3243,21975549,168723591,22050,1,13,train
3244,5455954,237777821,22050,1,13,train
3245,15481408,266675871,22050,1,13,train
3246,53684846,104883551,22050,1,13,train
3247,34707768,221764081,22050,1,13,train
3248,12653276,280606171,22050,1,13,train
3249,26530836,147251901,22050,1,13,train
3250,62357109,223089031,22050,1,13,train
3251,63196547,166814871,22050,1,13,train
3252,34727798,96445081,22050,1,13,train
3253,22765379,28981551,22050,1,13,train
3254,32522447,56097201,22050,1,13,train
3255,32132846,40838631,22050,1,13,train
3256,28078174,117376501,22050,1,13,train
3257,26526710,315743101,22050,1,13,train
3258,20798831,225501011,22050,1,13,train
3259,7664279,280219951,22050,1,13,train
3260,619826,112087,22050,1,13,train
3261,31429430,274047431,22050,1,13,train
3262,21957936,237230991,22050,1,13,train
3263,10341839,107507,22050,1,13,train
3264,12908063,40444951,22050,1,13,train
3265,28662017,56319451,22050,1,13,train
3266,33618888,92179681,22050,1,13,train
3267,29393139,62887051,22050,1,13,train
3268,86092787,192303581,22050,1,13,train
3269,15451792,61210111,22050,1,13,train
3270,16330646,95753271,22050,1,13,train
3271,28707844,97674271,22050,1,13,train
3272,32153058,63948,22050,1,13,train
3273,5685760,84441141,22050,1,13,train
3274,47136012,97478791,22050,1,13,train
3275,48089246,272380721,22050,1,13,train
3276,39850641,168480421,22050,1,13,train
3277,35866872,228841,22050,1,13,train
3278,3507926,197053,22050,1,13,train
3279,33615253,78623671,22050,1,13,train
3280,37200935,111467421,22050,1,13,train
3281,33220008,45240691,22050,1,13,train
3282,12998047,282922761,22050,1,13,train
3283,34412394,168723591,22050,1,13,train
3284,51449670,237777821,22050,1,13,train
3285,26769138,266675871,22050,1,13,train
3286,42958289,104883551,22050,1,13,train
3287,57946715,221764081,22050,1,13,train
3288,4917960,280606171,22050,1,13,train
3289,1723217,147251901,22050,1,13,train
3290,28073294,223089031,22050,1,13,train
3291,4273657,166814871,22050,1,13,train
3292,75246467,96445081,22050,1,13,train
3293,1879194,28981551,22050,1,13,train
3294,30678878,56097201,22050,1,13,train
3295,95549813,40838631,22050,1,13,train
3296,34540939,117376501,22050,1,13,train
3297,30994261,315743101,22050,1,13,train
3298,8653195,225501011,22050,1,13,train
3299,7758286,280219951,22050,1,13,train
3300,11576281,112087,22050,1,13,train
3301,5924377,274047431,22050,1,13,train
3302,34239507,237230991,22050,1,13,train
3303,2021757,107507,22050,1,13,train
3304,37557264,40444951,22050,1,13,train
3305,26564991,56319451,22050,1,13,train
3306,11944159,92179681,22050,1,13,train
3307,15711549,62887051,22050,1,13,train
3308,13702123,192303581,22050,1,13,train
3309,15864826,61210111,22050,1,13,train
3310,48646927,95753271,22050,1,13,train
3311,60447480,97674271,22050,1,13,train
3312,30318100,63948,22050,1,13,train
3313,27165764,84441141,22050,1,13,train
3314,15542697,97478791,22050,1,13,train
3315,38414696,272380721,22050,1,13,train
3316,41267944,168480421,22050,1,13,train
3317,32201505,228841,22050,1,13,train
3318,28366245,197053,22050,1,13,train
3319,35700600,78623671,22050,1,13,train
3320,31539013,111467421,22050,1,13,train
3321,5934953,45240691,22050,1,13,train
3322,29484286,282922761,22050,1,13,train
3323,27906414,168723591,22050,1,13,train
3324,44029699,237777821,22050,1,13,train
3325,38624160,266675871,22050,1,13,train
3326,6767990,104883551,22050,1,13,train
3327,30261853,221764081,22050,1,13,train
3328,10319487,280606171,22050,1,13,train
3329,5106322,147251901,22050,1,13,train
3330,6500960,223089031,22050,1,13,train
3331,5516301,166814871,22050,1,13,train
3332,5107166,96445081,22050,1,13,train
3333,32746793,28981551,22050,1,13,train
3334,40642005,56097201,22050,1,13,train
3335,86838679,40838631,22050,1,13,train
3336,21897212,117376501,22050,1,13,train
3337,4512330,315743101,22050,1,13,train
3338,7283703,225501011,22050,1,13,train
3339,23768656,280219951,22050,1,13,train
3340,19913177,112087,22050,1,13,train
3341,91357420,274047431,22050,1,13,train
3342,51946075,237230991,22050,1,13,train
3343,30080339,107507,22050,1,13,train
3344,30285174,40444951,22050,1,13,train
3345,713046,56319451,22050,1,13,train
3346,31602148,92179681,22050,1,13,train
3347,6327409,62887051,22050,1,13,train
3348,32217763,192303581,22050,1,13,train
3349,33037286,61210111,22050,1,13,train
3350,33962894,95753271,22050,1,13,train
3351,32786319,97674271,22050,1,13,train
3352,11817204,63948,22050,1,13,train
3353,30076190,84441141,22050,1,13,train
3354,302561,97478791,22050,1,13,train
3355,5289458,272380721,22050,1,13,train
3356,290923,168480421,22050,1,13,train
3357,4599064,228841,22050,1,13,train
3358,12898405,197053,22050,1,13,train
3359,40260378,78623671,22050,1,13,train
3360,62871296,115386841,22050,1,14,train
3361,40649563,160813381,22050,1,14,train
3362,36832720,28893301,22050,1,14,train
3363,30591965,112709771,22050,1,14,train
3364,24495289,59858621,22050,1,14,train
3365,30455188,41379921,22050,1,14,train
3366,2606996,91146021,22050,1,14,train
3367,55826476,74875211,22050,1,14,train
3368,32405808,66376841,22050,1,14,train
3369,36572845,156902591,22050,1,14,train
3370,594954,76213051,22050,1,14,train
3371,37735733,71373841,22050,1,14,train
3372,6192454,23039251,22050,1,14,train
3373,32927888,122489491,22050,1,14,train
3374,38240683,21909821,22050,1,14,train
3375,54101878,23424241,22050,1,14,train
3376,23944273,53992131,22050,1,14,train
3377,36628385,55132491,22050,1,14,train
3378,14996444,107288231,22050,1,14,train
3379,35807060,62700311,22050,1,14,train
3380,5044392,90040351,22050,1,14,train
3381,14345521,73958291,22050,1,14,train
3382,26979784,239219,22050,1,14,train
3383,18561982,192599621,22050,1,14,train
3384,30730166,25066841,22050,1,14,train
3385,46867269,65500301,22050,1,14,train
3386,37852529,81557161,22050,1,14,train
3387,32853439,116417531,22050,1,14,train
3388,12379728,22073231,22050,1,14,train
3389,617044,58055991,22050,1,14,train
3390,54672970,86439231,22050,1,14,train
3391,24744016,91654011,22050,1,14,train
3392,12833461,115386841,22050,1,14,train
3393,23485958,160813381,22050,1,14,train
3394,12950295,28893301,22050,1,14,train
3395,29584718,112709771,22050,1,14,train
3396,52353872,59858621,22050,1,14,train
3397,32605189,41379921,22050,1,14,train
3398,46961163,91146021,22050,1,14,train
3399,5931884,74875211,22050,1,14,train
3400,35370176,66376841,22050,1,14,train
3401,49149068,156902591,22050,1,14,train
3402,2912924,76213051,22050,1,14,train
3403,13121888,71373841,22050,1,14,train
3404,38014112,23039251,22050,1,14,train
3405,16313477,122489491,22050,1,14,train
3406,8774502,21909821,22050,1,14,train
3407,105188,23424241,22050,1,14,train
3408,11844512,53992131,22050,1,14,train
3409,32742136,55132491,22050,1,14,train
3410,19946904,107288231,22050,1,14,train
3411,32152992,62700311,22050,1,14,train
3412,53231031,90040351,22050,1,14,train
3413,41910161,73958291,22050,1,14,train
3414,1997424,239219,22050,1,14,train
3415,57018384,192599621,22050,1,14,train
3416,13941353,25066841,22050,1,14,train
3417,4566337,65500301,22050,1,14,train
3418,50295691,81557161,22050,1,14,train
3419,4778049,116417531,22050,1,14,train
3420,6370287,22073231,22050,1,14,train
3421,77485996,58055991,22050,1,14,train
3422,49217470,86439231,22050,1,14,train
3423,21926225,91654011,22050,1,14,train
3424,38516382,115386841,22050,1,14,train
3425,38913544,160813381,22050,1,14,train
3426,16316249,28893301,22050,1,14,train
3427,2631990,112709771,22050,1,14,train
3428,65578499,59858621,22050,1,14,train
3429,40991244,41379921,22050,1,14,train
3430,35527604,91146021,22050,1,14,train
3431,4160714,74875211,22050,1,14,train
3432,3199756,66376841,22050,1,14,train
3433,66802309,156902591,22050,1,14,train
3434,11937754,76213051,22050,1,14,train
3435,12040457,71373841,22050,1,14,train
3436,1607035,23039251,22050,1,14,train
3437,14366460,122489491,22050,1,14,train
3438,6641630,21909821,22050,1,14,train
3439,26694918,23424241,22050,1,14,train
3440,7948737,53992131,22050,1,14,train
3441,16801250,55132491,22050,1,14,train
3442,5568267,107288231,22050,1,14,train
3443,3490617,62700311,22050,1,14,train
3444,36987182,90040351,22050,1,14,train
3445,43514306,73958291,22050,1,14,train
3446,6399361,239219,22050,1,14,train
3447,69510312,192599621,22050,1,14,train
3448,30488926,25066841,22050,1,14,train
3449,34788004,65500301,22050,1,14,train
3450,69702522,81557161,22050,1,14,train
3451,37675464,116417531,22050,1,14,train
3452,16925468,22073231,22050,1,14,train
3453,86799733,58055991,22050,1,14,train
3454,43759553,86439231,22050,1,14,train
3455,49252218,91654011,22050,1,14,train
3456,12600272,115386841,22050,1,14,train
3457,13721520,160813381,22050,1,14,train
3458,36420077,28893301,22050,1,14,train
3459,59288608,112709771,22050,1,14,train
3460,34540169,59858621,22050,1,14,train
3461,717757,41379921,22050,1,14,train
3462,86838599,91146021,22050,1,14,train
3463,14674843,74875211,22050,1,14,train
3464,7977634,66376841,22050,1,14,train
3465,23068901,156902591,22050,1,14,train
3466,38697573,76213051,22050,1,14,train
3467,13097107,71373841,22050,1,14,train
3468,13568101,23039251,22050,1,14,train
3469,32357886,122489491,22050,1,14,train
3470,41565794,21909821,22050,1,14,train
3471,37758322,23424241,22050,1,14,train
3472,11836789,53992131,22050,1,14,train
3473,47746347,55132491,22050,1,14,train
3474,30497158,107288231,22050,1,14,train
3475,13119256,62700311,22050,1,14,train
3476,15016969,90040351,22050,1,14,train
3477,5975999,73958291,22050,1,14,train
3478,14311504,239219,22050,1,14,train
3479,32312924,192599621,22050,1,14,train
3480,19354042,25066841,22050,1,14,train
3481,34902477,65500301,22050,1,14,train
3482,26992094,81557161,22050,1,14,train
3483,6899377,116417531,22050,1,14,train
3484,35270192,22073231,22050,1,14,train
3485,28368440,58055991,22050,1,14,train
3486,42382999,86439231,22050,1,14,train
3487,32305731,91654011,22050,1,14,train
3488,7684670,115386841,22050,1,14,train
3489,31591382,160813381,22050,1,14,train
3490,36674479,28893301,22050,1,14,train
3491,29163967,112709771,22050,1,14,train
3492,12538198,59858621,22050,1,14,train
3493,32540305,41379921,22050,1,14,train
3494,49310837,91146021,22050,1,14,train
3495,38199579,74875211,22050,1,14,train
3496,26639347,66376841,22050,1,14,train
3497,28525971,156902591,22050,1,14,train
3498,14646276,76213051,22050,1,14,train
3499,21439143,71373841,22050,1,14,train
3500,36742152,23039251,22050,1,14,train
3501,31260786,122489491,22050,1,14,train
3502,11007903,21909821,22050,1,14,train
3503,13508728,23424241,22050,1,14,train
3504,18987150,53992131,22050,1,14,train
3505,17582199,55132491,22050,1,14,train
3506,33932686,107288231,22050,1,14,train
3507,67759938,62700311,22050,1,14,train
3508,37054453,90040351,22050,1,14,train
3509,31362052,73958291,22050,1,14,train
3510,19720391,239219,22050,1,14,train
3511,32653685,192599621,22050,1,14,train
3512,41365836,25066841,22050,1,14,train
3513,30359452,65500301,22050,1,14,train
3514,92032591,81557161,22050,1,14,train
3515,21521397,116417531,22050,1,14,train
3516,3357148,22073231,22050,1,14,train
3517,27729998,58055991,22050,1,14,train
3518,16428679,86439231,22050,1,14,train
3519,49510437,91654011,22050,1,14,train
3520,6837778,115386841,22050,1,14,train
3521,14120789,160813381,22050,1,14,train
3522,9112107,28893301,22050,1,14,train
3523,30010459,112709771,22050,1,14,train
3524,13005355,59858621,22050,1,14,train
3525,8044023,41379921,22050,1,14,train
3526,8773895,91146021,22050,1,14,train
3527,4268781,74875211,22050,1,14,train
3528,7415232,66376841,22050,1,14,train
3529,5866174,156902591,22050,1,14,train
3530,30165130,76213051,22050,1,14,train
3531,33570018,71373841,22050,1,14,train
3532,37809564,23039251,22050,1,14,train
3533,4570580,122489491,22050,1,14,train
3534,52070797,21909821,22050,1,14,train
3535,41930005,23424241,22050,1,14,train
3536,13320891,53992131,22050,1,14,train
3537,40461733,55132491,22050,1,14,train
3538,7723310,107288231,22050,1,14,train
3539,20581615,62700311,22050,1,14,train
3540,61059157,90040351,22050,1,14,train
3541,17426174,73958291,22050,1,14,train
3542,28596992,239219,22050,1,14,train
3543,52017428,192599621,22050,1,14,train
3544,90781012,25066841,22050,1,14,train
3545,41830454,65500301,22050,1,14,train
3546,37080352,81557161,22050,1,14,train
3547,14862394,116417531,22050,1,14,train
3548,68246047,22073231,22050,1,14,train
3549,46386016,58055991,22050,1,14,train
3550,14569745,86439231,22050,1,14,train
3551,65784324,91654011,22050,1,14,train
3552,40522777,115386841,22050,1,14,train
3553,14175540,160813381,22050,1,14,train
3554,24061492,28893301,22050,1,14,train
3555,50156103,112709771,22050,1,14,train
3556,30660836,59858621,22050,1,14,train
3557,7922321,41379921,22050,1,14,train
3558,43842965,91146021,22050,1,14,train
3559,4864270,74875211,22050,1,14,train
3560,28667244,66376841,22050,1,14,train
3561,7401981,156902591,22050,1,14,train
3562,45075302,76213051,22050,1,14,train
3563,23480925,71373841,22050,1,14,train
3564,32976015,23039251,22050,1,14,train
3565,69421300,122489491,22050,1,14,train
3566,7240290,21909821,22050,1,14,train
3567,31057532,23424241,22050,1,14,train
3568,9660876,53992131,22050,1,14,train
3569,28554058,55132491,22050,1,14,train
3570,29415146,107288231,22050,1,14,train
3571,27462307,62700311,22050,1,14,train
3572,19788255,90040351,22050,1,14,train
3573,55479131,73958291,22050,1,14,train
3574,45490278,239219,22050,1,14,train
3575,33251785,192599621,22050,1,14,train
3576,70215995,25066841,22050,1,14,train
3577,850262,65500301,22050,1,14,train
3578,6318044,81557161,22050,1,14,train
3579,25317771,116417531,22050,1,14,train
3580,34505884,22073231,22050,1,14,train
3581,52149502,58055991,22050,1,14,train
3582,41375905,86439231,22050,1,14,train
3583,16217428,91654011,22050,1,14,train
3584,6524724,115386841,22050,1,14,train
3585,7090204,160813381,22050,1,14,train
3586,21198446,28893301,22050,1,14,train
3587,2814608,112709771,22050,1,14,train
3588,23002253,59858621,22050,1,14,train
3589,40642922,41379921,22050,1,14,train
